TIME,OPCODE,ACK/NACK,REASON
2023-08-23 19:42:59.488,0xFF,TX,ACK
2023-08-23 19:43:01.562,0x04,TX,ACK
2023-08-23 19:43:05.832,0x16,TX,ACK
2023-08-23 19:43:06.146,0x19,TX
