TIME,OPCODE,ACK/NACK,REASON
2023-07-28 13:52:05.441,0xFF,RX
2023-07-28 13:52:05.446,0x00,TX,NACK,Data Length Error
2023-07-28 13:54:46.330,0xFF,RX
2023-07-28 13:54:52.486,0x00,TX,NACK,Data Length Error
2023-07-28 13:55:34.961,0xFF,RX
2023-07-28 13:56:31.953,0x00,TX,NACK,Data Length Error
2023-07-28 13:56:49.315,0xFF,RX
2023-07-28 13:57:07.693,0x00,TX,NACK,Data Length Error
2023-07-28 13:57:51.110,0xFF,RX
2023-07-28 13:57:54.244,0x00,TX,NACK,Data Length Error
2023-07-28 13:58:49.731,0xFF,RX
2023-07-28 13:58:58.041,0x00,TX,NACK,Data Length Error
2023-07-28 14:00:37.482,0x00,TX,NACK,Data Length Error
