TIME,OPCODE,ACK/NACK,REASON
2023-08-23 15:36:56.863,0xFF,TX,ACK
2023-08-23 15:36:57.253,0xFF,TX,ACK
2023-08-23 15:36:57.643,0xFF,TX,ACK
2023-08-23 15:36:57.974,0xFF,TX,ACK
2023-08-23 15:36:58.364,0xFF,TX,ACK
2023-08-23 15:36:58.846,0xFF,TX,ACK
2023-08-23 15:36:59.208,0xFF,TX,ACK
2023-08-23 15:36:59.523,0xFF,TX,ACK
2023-08-23 15:36:59.868,0xFF,TX,ACK
2023-08-23 15:37:00.333,0xFF,TX,ACK
2023-08-23 15:37:00.573,0xFF,TX,ACK
2023-08-23 15:37:00.858,0xFF,TX,ACK
2023-08-23 15:37:01.189,0xFF,TX,ACK
2023-08-23 15:37:01.639,0xFF,TX,ACK
2023-08-23 15:37:02.090,0xFF,TX,ACK
2023-08-23 15:37:02.466,0xFF,TX,ACK
2023-08-23 15:37:02.916,0xFF,TX,ACK
2023-08-23 15:37:03.216,0xFF,TX,ACK
2023-08-23 15:37:03.517,0xFF,TX,ACK
2023-08-23 15:37:03.877,0xFF,TX,ACK
2023-08-23 15:37:04.239,0xFF,TX,ACK
2023-08-23 15:37:04.674,0xFF,TX,ACK
2023-08-23 15:37:05.109,0xFF,TX,ACK
2023-08-23 15:37:05.379,0xFF,TX,ACK
2023-08-23 15:37:05.740,0xFF,TX,ACK
2023-08-23 15:37:06.250,0xFF,TX,ACK
2023-08-23 15:37:06.791,0xFF,TX,ACK
2023-08-23 15:37:07.212,0xFF,TX,ACK
2023-08-23 15:37:07.618,0xFF,TX,ACK
2023-08-23 15:37:08.009,0xFF,TX,ACK
2023-08-23 15:37:08.430,0xFF,TX,ACK
2023-08-23 15:37:08.716,0xFF,TX,ACK
2023-08-23 15:37:09.157,0xFF,TX,ACK
2023-08-23 15:37:09.215,0xFF,TX,ACK
2023-08-23 15:37:09.427,0xFF,TX,ACK
2023-08-23 15:37:09.592,0xFF,TX,ACK
2023-08-23 15:37:09.791,0xFF,TX,ACK
2023-08-23 15:37:10.061,0xFF,TX,ACK
2023-08-23 15:37:10.346,0xFF,TX,ACK
2023-08-23 15:37:10.723,0xFF,TX,ACK
2023-08-23 15:37:11.085,0xFF,TX,ACK
2023-08-23 15:37:11.447,0xFF,TX,ACK
2023-08-23 15:37:11.867,0xFF,TX,ACK
2023-08-23 15:37:12.243,0xFF,TX,ACK
2023-08-23 15:37:12.588,0xFF,TX,ACK
2023-08-23 15:37:12.979,0xFF,TX,ACK
2023-08-23 15:37:13.386,0xFF,TX,ACK
2023-08-23 15:37:13.656,0xFF,TX,ACK
2023-08-23 15:37:14.107,0xFF,TX,ACK
2023-08-23 15:37:14.513,0xFF,TX,ACK
2023-08-23 15:37:14.783,0xFF,TX,ACK
2023-08-23 15:37:15.039,0xFF,TX,ACK
2023-08-23 15:37:15.550,0xFF,TX,ACK
2023-08-23 15:37:15.986,0xFF,TX,ACK
2023-08-23 15:37:16.332,0xFF,TX,ACK
2023-08-23 15:37:16.707,0xFF,TX,ACK
2023-08-23 15:37:17.008,0xFF,TX,ACK
2023-08-23 15:37:17.338,0xFF,TX,ACK
2023-08-23 15:37:17.743,0xFF,TX,ACK
2023-08-23 15:37:18.044,0xFF,TX,ACK
2023-08-23 15:37:18.466,0xFF,TX,ACK
2023-08-23 15:37:18.873,0xFF,TX,ACK
2023-08-23 15:37:19.172,0xFF,TX,ACK
2023-08-23 15:37:19.489,0xFF,TX,ACK
2023-08-23 15:37:19.864,0xFF,TX,ACK
2023-08-23 15:37:20.103,0xFF,TX,ACK
2023-08-23 15:37:20.464,0xFF,TX,ACK
2023-08-23 15:37:20.855,0xFF,TX,ACK
2023-08-23 15:37:21.155,0xFF,TX,ACK
2023-08-23 15:37:21.576,0xFF,TX,ACK
2023-08-23 15:37:21.862,0xFF,TX,ACK
2023-08-23 15:37:22.193,0xFF,TX,ACK
2023-08-23 15:37:22.538,0xFF,TX,ACK
2023-08-23 15:37:22.854,0xFF,TX,ACK
2023-08-23 15:37:23.124,0xFF,TX,ACK
2023-08-23 15:37:23.635,0xFF,TX,ACK
2023-08-23 15:37:23.846,0xFF,TX,ACK
2023-08-23 15:37:24.146,0xFF,TX,ACK
2023-08-23 15:37:24.506,0xFF,TX,ACK
2023-08-23 15:37:24.807,0xFF,TX,ACK
2023-08-23 15:37:25.152,0xFF,TX,ACK
2023-08-23 15:37:25.452,0xFF,TX,ACK
2023-08-23 15:37:25.858,0xFF,TX,ACK
2023-08-23 15:37:26.248,0xFF,TX,ACK
2023-08-23 15:37:26.594,0xFF,TX,ACK
2023-08-23 15:37:26.924,0xFF,TX,ACK
2023-08-23 15:37:27.270,0xFF,TX,ACK
2023-08-23 15:37:27.616,0xFF,TX,ACK
2023-08-23 15:37:28.010,0xFF,TX,ACK
2023-08-23 15:37:28.371,0xFF,TX,ACK
2023-08-23 15:37:28.671,0xFF,TX,ACK
2023-08-23 15:37:29.077,0xFF,TX,ACK
2023-08-23 15:37:29.527,0xFF,TX,ACK
2023-08-23 15:37:30.008,0xFF,TX,ACK
2023-08-23 15:37:30.428,0xFF,TX,ACK
2023-08-23 15:37:30.788,0xFF,TX,ACK
2023-08-23 15:37:31.328,0xFF,TX,ACK
2023-08-23 15:37:31.854,0xFF,TX,ACK
2023-08-23 15:37:32.289,0xFF,TX,ACK
2023-08-23 15:37:32.635,0xFF,TX,ACK
2023-08-23 15:37:33.042,0xFF,TX,ACK
2023-08-23 15:37:33.643,0xFF,TX,ACK
2023-08-23 15:37:34.109,0xFF,TX,ACK
2023-08-23 15:37:34.560,0xFF,TX,ACK
2023-08-23 15:37:34.979,0xFF,TX,ACK
2023-08-23 15:37:35.461,0xFF,TX,ACK
2023-08-23 15:37:35.791,0xFF,TX,ACK
2023-08-23 15:37:36.151,0xFF,TX,ACK
2023-08-23 15:37:36.587,0xFF,TX,ACK
2023-08-23 15:37:36.948,0xFF,TX,ACK
2023-08-23 15:37:37.294,0xFF,TX,ACK
2023-08-23 15:37:37.641,0xFF,TX,ACK
2023-08-23 15:37:38.017,0xFF,TX,ACK
2023-08-23 15:37:38.288,0xFF,TX,ACK
2023-08-23 15:37:38.678,0xFF,TX,ACK
2023-08-23 15:37:38.979,0xFF,TX,ACK
2023-08-23 15:37:39.369,0xFF,TX,ACK
2023-08-23 15:37:39.789,0xFF,TX,ACK
2023-08-23 15:37:40.152,0xFF,TX,ACK
2023-08-23 15:37:40.528,0xFF,TX,ACK
2023-08-23 15:37:40.888,0xFF,TX,ACK
2023-08-23 15:37:41.113,0xFF,TX,ACK
2023-08-23 15:37:41.368,0xFF,TX,ACK
2023-08-23 15:37:41.682,0xFF,TX,ACK
2023-08-23 15:37:41.997,0xFF,TX,ACK
2023-08-23 15:37:42.237,0xFF,TX,ACK
2023-08-23 15:37:42.523,0xFF,TX,ACK
2023-08-23 15:37:42.869,0xFF,TX,ACK
2023-08-23 15:37:43.170,0xFF,TX,ACK
2023-08-23 15:37:43.575,0xFF,TX,ACK
2023-08-23 15:37:43.966,0xFF,TX,ACK
2023-08-23 15:37:44.326,0xFF,TX,ACK
2023-08-23 15:37:44.522,0xFF,TX,ACK
2023-08-23 15:37:44.732,0xFF,TX,ACK
2023-08-23 15:37:44.957,0xFF,TX,ACK
2023-08-23 15:37:45.303,0xFF,TX,ACK
2023-08-23 15:37:45.573,0xFF,TX,ACK
2023-08-23 15:37:45.964,0xFF,TX,ACK
2023-08-23 15:37:46.264,0xFF,TX,ACK
2023-08-23 15:37:46.773,0xFF,TX,ACK
2023-08-23 15:37:47.105,0xFF,TX,ACK
2023-08-23 15:37:47.406,0xFF,TX,ACK
2023-08-23 15:37:47.781,0xFF,TX,ACK
2023-08-23 15:37:48.216,0xFF,TX,ACK
2023-08-23 15:37:48.590,0xFF,TX,ACK
2023-08-23 15:37:48.966,0xFF,TX,ACK
2023-08-23 15:37:49.417,0xFF,TX,ACK
2023-08-23 15:37:49.702,0xFF,TX,ACK
2023-08-23 15:37:50.047,0xFF,TX,ACK
2023-08-23 15:37:50.362,0xFF,TX,ACK
2023-08-23 15:37:50.678,0xFF,TX,ACK
2023-08-23 15:37:50.994,0xFF,TX,ACK
2023-08-23 15:37:51.279,0xFF,TX,ACK
2023-08-23 15:37:51.653,0xFF,TX,ACK
2023-08-23 15:37:52.104,0xFF,TX,ACK
2023-08-23 15:37:52.360,0xFF,TX,ACK
2023-08-23 15:37:52.765,0xFF,TX,ACK
2023-08-23 15:37:53.246,0xFF,TX,ACK
2023-08-23 15:37:53.697,0xFF,TX,ACK
2023-08-23 15:37:54.192,0xFF,TX,ACK
2023-08-23 15:37:54.448,0xFF,TX,ACK
2023-08-23 15:37:54.659,0xFF,TX,ACK
2023-08-23 15:37:55.110,0xFF,TX,ACK
2023-08-23 15:37:55.410,0xFF,TX,ACK
2023-08-23 15:37:55.875,0xFF,TX,ACK
2023-08-23 15:37:56.340,0xFF,TX,ACK
2023-08-23 15:37:56.639,0xFF,TX,ACK
2023-08-23 15:37:57.164,0xFF,TX,ACK
2023-08-23 15:37:57.524,0xFF,TX,ACK
2023-08-23 15:37:57.930,0xFF,TX,ACK
2023-08-23 15:37:58.140,0xFF,TX,ACK
2023-08-23 15:37:58.456,0xFF,TX,ACK
2023-08-23 15:37:58.830,0xFF,TX,ACK
2023-08-23 15:37:59.071,0xFF,TX,ACK
2023-08-23 15:37:59.402,0xFF,TX,ACK
2023-08-23 15:37:59.747,0xFF,TX,ACK
2023-08-23 15:38:00.286,0xFF,TX,ACK
2023-08-23 15:38:00.632,0xFF,TX,ACK
2023-08-23 15:38:00.993,0xFF,TX,ACK
2023-08-23 15:38:01.337,0xFF,TX,ACK
2023-08-23 15:38:01.712,0xFF,TX,ACK
2023-08-23 15:38:02.044,0xFF,TX,ACK
2023-08-23 15:38:02.464,0xFF,TX,ACK
2023-08-23 15:38:02.704,0xFF,TX,ACK
2023-08-23 15:38:03.035,0xFF,TX,ACK
2023-08-23 15:38:03.380,0xFF,TX,ACK
2023-08-23 15:38:03.651,0xFF,TX,ACK
2023-08-23 15:38:04.012,0xFF,TX,ACK
2023-08-23 15:38:04.373,0xFF,TX,ACK
2023-08-23 15:38:04.839,0xFF,TX,ACK
2023-08-23 15:38:05.169,0xFF,TX,ACK
2023-08-23 15:38:05.455,0xFF,TX,ACK
2023-08-23 15:38:05.725,0xFF,TX,ACK
2023-08-23 15:38:06.086,0xFF,TX,ACK
2023-08-23 15:38:06.251,0xFF,TX,ACK
2023-08-23 15:38:06.596,0xFF,TX,ACK
2023-08-23 15:38:06.836,0xFF,TX,ACK
2023-08-23 15:38:07.062,0xFF,TX,ACK
2023-08-23 15:38:07.467,0xFF,TX,ACK
2023-08-23 15:38:07.752,0xFF,TX,ACK
2023-08-23 15:38:08.037,0xFF,TX,ACK
2023-08-23 15:38:08.473,0xFF,TX,ACK
2023-08-23 15:38:08.803,0xFF,TX,ACK
2023-08-23 15:38:09.059,0xFF,TX,ACK
2023-08-23 15:38:09.435,0xFF,TX,ACK
2023-08-23 15:38:09.885,0xFF,TX,ACK
2023-08-23 15:38:10.260,0xFF,TX,ACK
2023-08-23 15:38:10.620,0xFF,TX,ACK
2023-08-23 15:38:11.025,0xFF,TX,ACK
2023-08-23 15:38:11.372,0xFF,TX,ACK
2023-08-23 15:38:11.688,0xFF,TX,ACK
2023-08-23 15:38:12.018,0xFF,TX,ACK
2023-08-23 15:38:12.529,0xFF,TX,ACK
2023-08-23 15:38:12.949,0xFF,TX,ACK
2023-08-23 15:38:13.174,0xFF,TX,ACK
2023-08-23 15:38:13.640,0xFF,TX,ACK
2023-08-23 15:38:13.911,0xFF,TX,ACK
2023-08-23 15:38:14.301,0xFF,TX,ACK
2023-08-23 15:38:14.737,0xFF,TX,ACK
2023-08-23 15:38:15.023,0xFF,TX,ACK
2023-08-23 15:38:15.368,0xFF,TX,ACK
2023-08-23 15:38:15.698,0xFF,TX,ACK
2023-08-23 15:38:16.104,0xFF,TX,ACK
2023-08-23 15:38:16.495,0xFF,TX,ACK
2023-08-23 15:38:16.855,0xFF,TX,ACK
2023-08-23 15:38:17.140,0xFF,TX,ACK
2023-08-23 15:38:17.575,0xFF,TX,ACK
2023-08-23 15:38:17.966,0xFF,TX,ACK
2023-08-23 15:38:18.387,0xFF,TX,ACK
2023-08-23 15:38:18.808,0xFF,TX,ACK
2023-08-23 15:38:19.318,0xFF,TX,ACK
2023-08-23 15:38:19.618,0xFF,TX,ACK
2023-08-23 15:38:19.888,0xFF,TX,ACK
2023-08-23 15:38:20.279,0xFF,TX,ACK
2023-08-23 15:38:20.670,0xFF,TX,ACK
2023-08-23 15:38:21.059,0xFF,TX,ACK
2023-08-23 15:38:21.540,0xFF,TX,ACK
2023-08-23 15:38:21.946,0xFF,TX,ACK
2023-08-23 15:38:22.291,0xFF,TX,ACK
2023-08-23 15:38:22.712,0xFF,TX,ACK
2023-08-23 15:38:22.967,0xFF,TX,ACK
2023-08-23 15:38:23.373,0xFF,TX,ACK
2023-08-23 15:38:23.795,0xFF,TX,ACK
2023-08-23 15:38:24.291,0xFF,TX,ACK
2023-08-23 15:38:24.487,0xFF,TX,ACK
2023-08-23 15:38:24.863,0xFF,TX,ACK
2023-08-23 15:38:25.285,0xFF,TX,ACK
2023-08-23 15:38:25.630,0xFF,TX,ACK
2023-08-23 15:38:26.096,0xFF,TX,ACK
2023-08-23 15:38:26.577,0xFF,TX,ACK
2023-08-23 15:38:26.862,0xFF,TX,ACK
2023-08-23 15:38:27.222,0xFF,TX,ACK
2023-08-23 15:38:27.537,0xFF,TX,ACK
2023-08-23 15:38:27.763,0xFF,TX,ACK
2023-08-23 15:38:28.061,0xFF,TX,ACK
2023-08-23 15:38:28.066,0xFF,TX,ACK
2023-08-23 15:38:28.086,0xFF,TX,ACK
2023-08-23 15:38:28.090,0xFF,TX,ACK
2023-08-23 15:38:28.094,0xFF,TX,ACK
2023-08-23 15:38:28.255,0xFF,TX,ACK
2023-08-23 15:38:28.381,0xFF,TX,ACK
2023-08-23 15:38:28.395,0xFF,TX,ACK
2023-08-23 15:38:28.408,0xFF,TX,ACK
2023-08-23 15:38:28.412,0xFF,TX,ACK
2023-08-23 15:38:28.416,0xFF,TX,ACK
2023-08-23 15:38:28.419,0xFF,TX,ACK
2023-08-23 15:38:28.423,0xFF,TX,ACK
2023-08-23 15:38:28.426,0xFF,TX,ACK
2023-08-23 15:38:28.430,0xFF,TX,ACK
2023-08-23 15:38:28.434,0xFF,TX,ACK
2023-08-23 15:38:28.438,0xFF,TX,ACK
2023-08-23 15:38:28.442,0xFF,TX,ACK
2023-08-23 15:38:28.446,0xFF,TX,ACK
2023-08-23 15:38:28.450,0xFF,TX,ACK
2023-08-23 15:38:28.454,0xFF,TX,ACK
2023-08-23 15:38:28.485,0xFF,TX,ACK
2023-08-23 15:38:28.545,0xFF,TX,ACK
2023-08-23 15:38:28.590,0xFF,TX,ACK
2023-08-23 15:38:28.605,0xFF,TX,ACK
2023-08-23 15:38:28.610,0xFF,TX,ACK
2023-08-23 15:38:28.665,0xFF,TX,ACK
2023-08-23 15:38:28.741,0xFF,TX,ACK
2023-08-23 15:38:29.070,0xFF,TX,ACK
2023-08-23 15:38:29.507,0xFF,TX,ACK
2023-08-23 15:38:29.868,0xFF,TX,ACK
2023-08-23 15:38:30.243,0xFF,TX,ACK
2023-08-23 15:38:30.604,0xFF,TX,ACK
2023-08-23 15:38:30.995,0xFF,TX,ACK
2023-08-23 15:38:31.340,0xFF,TX,ACK
2023-08-23 15:38:31.669,0xFF,TX,ACK
2023-08-23 15:38:32.150,0xFF,TX,ACK
2023-08-23 15:38:32.616,0xFF,TX,ACK
2023-08-23 15:38:32.946,0xFF,TX,ACK
2023-08-23 15:38:33.367,0xFF,TX,ACK
2023-08-23 15:38:33.638,0xFF,TX,ACK
2023-08-23 15:38:33.998,0xFF,TX,ACK
2023-08-23 15:38:34.388,0xFF,TX,ACK
2023-08-23 15:38:34.793,0xFF,TX,ACK
2023-08-23 15:38:35.154,0xFF,TX,ACK
2023-08-23 15:38:35.530,0xFF,TX,ACK
2023-08-23 15:38:35.891,0xFF,TX,ACK
2023-08-23 15:38:36.146,0xFF,TX,ACK
2023-08-23 15:38:36.625,0xFF,TX,ACK
2023-08-23 15:38:37.060,0xFF,TX,ACK
2023-08-23 15:38:37.421,0xFF,TX,ACK
2023-08-23 15:38:37.691,0xFF,TX,ACK
2023-08-23 15:38:38.082,0xFF,TX,ACK
2023-08-23 15:38:38.503,0xFF,TX,ACK
2023-08-23 15:38:38.863,0xFF,TX,ACK
2023-08-23 15:38:39.223,0xFF,TX,ACK
2023-08-23 15:38:39.584,0xFF,TX,ACK
2023-08-23 15:38:39.884,0xFF,TX,ACK
2023-08-23 15:38:40.349,0xFF,TX,ACK
2023-08-23 15:38:40.711,0xFF,TX,ACK
2023-08-23 15:38:41.131,0xFF,TX,ACK
2023-08-23 15:38:41.477,0xFF,TX,ACK
2023-08-23 15:38:41.747,0xFF,TX,ACK
2023-08-23 15:38:42.123,0xFF,TX,ACK
2023-08-23 15:38:42.604,0xFF,TX,ACK
2023-08-23 15:38:43.056,0xFF,TX,ACK
2023-08-23 15:38:43.221,0xFF,TX,ACK
2023-08-23 15:38:43.717,0xFF,TX,ACK
2023-08-23 15:38:44.047,0xFF,TX,ACK
2023-08-23 15:38:44.408,0xFF,TX,ACK
2023-08-23 15:38:44.828,0xFF,TX,ACK
2023-08-23 15:38:45.159,0xFF,TX,ACK
2023-08-23 15:38:45.460,0xFF,TX,ACK
2023-08-23 15:38:45.730,0xFF,TX,ACK
2023-08-23 15:38:46.166,0xFF,TX,ACK
2023-08-23 15:38:46.391,0xFF,TX,ACK
2023-08-23 15:38:46.661,0xFF,TX,ACK
2023-08-23 15:38:46.932,0xFF,TX,ACK
2023-08-23 15:38:47.248,0xFF,TX,ACK
2023-08-23 15:38:47.624,0xFF,TX,ACK
2023-08-23 15:38:47.893,0xFF,TX,ACK
2023-08-23 15:38:48.134,0xFF,TX,ACK
2023-08-23 15:38:48.435,0xFF,TX,ACK
2023-08-23 15:38:48.750,0xFF,TX,ACK
2023-08-23 15:38:49.156,0xFF,TX,ACK
2023-08-23 15:38:49.501,0xFF,TX,ACK
2023-08-23 15:38:49.756,0xFF,TX,ACK
2023-08-23 15:38:50.298,0xFF,TX,ACK
2023-08-23 15:38:50.719,0xFF,TX,ACK
2023-08-23 15:38:50.974,0xFF,TX,ACK
2023-08-23 15:38:51.410,0xFF,TX,ACK
2023-08-23 15:38:51.755,0xFF,TX,ACK
2023-08-23 15:38:52.070,0xFF,TX,ACK
2023-08-23 15:38:52.250,0xFF,TX,ACK
2023-08-23 15:38:52.700,0xFF,TX,ACK
2023-08-23 15:38:53.091,0xFF,TX,ACK
2023-08-23 15:38:53.422,0xFF,TX,ACK
2023-08-23 15:38:53.902,0xFF,TX,ACK
2023-08-23 15:38:54.247,0xFF,TX,ACK
2023-08-23 15:38:54.698,0xFF,TX,ACK
2023-08-23 15:38:55.029,0xFF,TX,ACK
2023-08-23 15:38:55.239,0xFF,TX,ACK
2023-08-23 15:38:55.436,0xFF,TX,ACK
2023-08-23 15:38:55.481,0xFF,TX,ACK
2023-08-23 15:38:55.500,0xFF,TX,ACK
2023-08-23 15:38:55.556,0xFF,TX,ACK
2023-08-23 15:38:55.781,0xFF,TX,ACK
2023-08-23 15:38:56.202,0xFF,TX,ACK
2023-08-23 15:38:56.427,0xFF,TX,ACK
2023-08-23 15:38:56.595,0xFF,TX,ACK
2023-08-23 15:38:56.685,0xFF,TX,ACK
2023-08-23 15:38:56.912,0xFF,TX,ACK
2023-08-23 15:38:57.275,0xFF,TX,ACK
2023-08-23 15:38:57.473,0xFF,TX,ACK
2023-08-23 15:38:57.478,0xFF,TX,ACK
2023-08-23 15:38:57.515,0xFF,TX,ACK
2023-08-23 15:38:57.621,0xFF,TX,ACK
2023-08-23 15:38:57.877,0xFF,TX,ACK
2023-08-23 15:38:58.299,0xFF,TX,ACK
2023-08-23 15:38:58.719,0xFF,TX,ACK
2023-08-23 15:38:59.094,0xFF,TX,ACK
2023-08-23 15:38:59.575,0xFF,TX,ACK
2023-08-23 15:38:59.980,0xFF,TX,ACK
2023-08-23 15:39:00.371,0xFF,TX,ACK
2023-08-23 15:39:00.792,0xFF,TX,ACK
2023-08-23 15:39:01.152,0xFF,TX,ACK
2023-08-23 15:39:01.588,0xFF,TX,ACK
2023-08-23 15:39:01.934,0xFF,TX,ACK
2023-08-23 15:39:02.324,0xFF,TX,ACK
2023-08-23 15:39:02.670,0xFF,TX,ACK
2023-08-23 15:39:03.045,0xFF,TX,ACK
2023-08-23 15:39:03.421,0xFF,TX,ACK
2023-08-23 15:39:03.736,0xFF,TX,ACK
2023-08-23 15:39:04.022,0xFF,TX,ACK
2023-08-23 15:39:04.457,0xFF,TX,ACK
2023-08-23 15:39:04.802,0xFF,TX,ACK
2023-08-23 15:39:05.163,0xFF,TX,ACK
2023-08-23 15:39:05.553,0xFF,TX,ACK
2023-08-23 15:39:05.943,0xFF,TX,ACK
2023-08-23 15:39:06.333,0xFF,TX,ACK
2023-08-23 15:39:06.708,0xFF,TX,ACK
2023-08-23 15:39:07.130,0xFF,TX,ACK
2023-08-23 15:39:07.505,0xFF,TX,ACK
2023-08-23 15:39:07.880,0xFF,TX,ACK
2023-08-23 15:39:08.407,0xFF,TX,ACK
2023-08-23 15:39:08.872,0xFF,TX,ACK
2023-08-23 15:39:09.247,0xFF,TX,ACK
2023-08-23 15:39:09.742,0xFF,TX,ACK
2023-08-23 15:39:10.073,0xFF,TX,ACK
2023-08-23 15:39:10.463,0xFF,TX,ACK
2023-08-23 15:39:10.748,0xFF,TX,ACK
2023-08-23 15:39:11.228,0xFF,TX,ACK
2023-08-23 15:39:11.665,0xFF,TX,ACK
2023-08-23 15:39:12.116,0xFF,TX,ACK
2023-08-23 15:39:12.566,0xFF,TX,ACK
2023-08-23 15:39:13.017,0xFF,TX,ACK
2023-08-23 15:39:13.422,0xFF,TX,ACK
2023-08-23 15:39:13.797,0xFF,TX,ACK
2023-08-23 15:39:14.263,0xFF,TX,ACK
2023-08-23 15:39:14.683,0xFF,TX,ACK
2023-08-23 15:39:15.014,0xFF,TX,ACK
2023-08-23 15:39:15.435,0xFF,TX,ACK
2023-08-23 15:39:15.870,0xFF,TX,ACK
2023-08-23 15:39:16.321,0xFF,TX,ACK
2023-08-23 15:39:16.651,0xFF,TX,ACK
2023-08-23 15:39:17.101,0xFF,TX,ACK
2023-08-23 15:39:17.447,0xFF,TX,ACK
2023-08-23 15:39:17.702,0xFF,TX,ACK
2023-08-23 15:39:17.958,0xFF,TX,ACK
2023-08-23 15:39:18.242,0xFF,TX,ACK
2023-08-23 15:39:18.528,0xFF,TX,ACK
2023-08-23 15:39:18.843,0xFF,TX,ACK
2023-08-23 15:39:19.189,0xFF,TX,ACK
2023-08-23 15:39:19.564,0xFF,TX,ACK
2023-08-23 15:39:19.924,0xFF,TX,ACK
2023-08-23 15:39:20.434,0xFF,TX,ACK
2023-08-23 15:39:20.645,0xFF,TX,ACK
2023-08-23 15:39:20.961,0xFF,TX,ACK
2023-08-23 15:39:21.336,0xFF,TX,ACK
2023-08-23 15:39:21.682,0xFF,TX,ACK
2023-08-23 15:39:22.058,0xFF,TX,ACK
2023-08-23 15:39:22.389,0xFF,TX,ACK
2023-08-23 15:39:22.734,0xFF,TX,ACK
2023-08-23 15:39:22.944,0xFF,TX,ACK
2023-08-23 15:39:23.365,0xFF,TX,ACK
2023-08-23 15:39:23.801,0xFF,TX,ACK
2023-08-23 15:39:24.221,0xFF,TX,ACK
2023-08-23 15:39:24.597,0xFF,TX,ACK
2023-08-23 15:39:24.882,0xFF,TX,ACK
2023-08-23 15:39:25.243,0xFF,TX,ACK
2023-08-23 15:39:25.784,0xFF,TX,ACK
2023-08-23 15:39:26.189,0xFF,TX,ACK
2023-08-23 15:39:26.580,0xFF,TX,ACK
2023-08-23 15:39:26.850,0xFF,TX,ACK
2023-08-23 15:39:27.300,0xFF,TX,ACK
2023-08-23 15:39:27.721,0xFF,TX,ACK
2023-08-23 15:39:28.142,0xFF,TX,ACK
2023-08-23 15:39:28.607,0xFF,TX,ACK
2023-08-23 15:39:29.133,0xFF,TX,ACK
2023-08-23 15:39:29.688,0xFF,TX,ACK
2023-08-23 15:39:30.169,0xFF,TX,ACK
2023-08-23 15:39:30.589,0xFF,TX,ACK
2023-08-23 15:39:30.934,0xFF,TX,ACK
2023-08-23 15:39:31.265,0xFF,TX,ACK
2023-08-23 15:39:31.685,0xFF,TX,ACK
2023-08-23 15:39:32.135,0xFF,TX,ACK
2023-08-23 15:39:32.600,0xFF,TX,ACK
2023-08-23 15:39:32.915,0xFF,TX,ACK
2023-08-23 15:39:33.338,0xFF,TX,ACK
2023-08-23 15:39:33.580,0xFF,TX,ACK
2023-08-23 15:39:34.046,0xFF,TX,ACK
2023-08-23 15:39:34.316,0xFF,TX,ACK
2023-08-23 15:39:34.692,0xFF,TX,ACK
