TIME,OPCODE,ACK/NACK,REASON
2023-08-02 09:32:53.671,0xFF,RX
2023-08-02 09:32:57.401,0xFF,TX,ACK
2023-08-02 09:32:59.204,0x01,RX
2023-08-02 09:33:02.002,0x0E,RX
2023-08-02 09:33:16.578,0x00,TX,NACK,Out of Index Error
2023-08-02 09:33:36.075,0xFF,RX
2023-08-02 09:33:37.622,0xFF,TX,ACK
2023-08-02 09:33:38.999,0x01,RX
2023-08-02 09:33:42.532,0x0E,RX
2023-08-02 09:33:57.883,0x00,TX,NACK,Out of Index Error
2023-08-02 09:34:04.241,0x0E,RX
2023-08-02 09:34:41.828,0x00,TX,NACK,Out of Index Error
2023-08-02 09:34:44.288,0x01,RX
2023-08-02 09:34:47.568,0x0E,RX
