TIME,OPCODE,ACK/NACK,REASON
2023-08-02 10:03:57.159,0xFF,RX
2023-08-02 10:03:57.182,0xFF,TX,ACK
2023-08-02 10:03:57.877,0x01,RX
2023-08-02 10:03:59.793,0x08,RX
2023-08-02 10:03:59.809,0x08,TX,NACK,OP Code Error
2023-08-02 10:05:30.431,0xFF,RX
2023-08-02 10:05:30.455,0xFF,TX,ACK
2023-08-02 10:05:31.229,0x01,RX
2023-08-02 10:05:33.745,0x09,RX
2023-08-02 10:05:33.767,0x09,TX,NACK,OP Code Error
2023-08-02 10:08:16.628,0xFF,RX
2023-08-02 10:08:16.633,0xFF,TX,ACK
2023-08-02 10:08:17.333,0x01,RX
2023-08-02 10:08:18.493,0x10,RX
2023-08-02 10:08:18.515,0x10,TX,NACK,OP Code Error
2023-08-02 10:13:22.398,0xFE,TX
2023-08-02 10:13:22.399,0xFE,RX,ACK
