TIME,OPCODE,ACK/NACK,REASON
2023-08-29 10:13:29.058,0xFF,RX
2023-08-29 10:13:30.015,0xFF,TX,ACK
2023-08-29 10:13:35.018,0x16,RX
2023-08-29 10:13:35.946,0x16,TX,NACK,Not Ready Error
2023-08-29 10:13:40.050,0x1E,RX
2023-08-29 10:13:41.204,0x1E,TX,ACK
2023-08-29 10:14:00.018,0x01,RX
2023-08-29 10:14:02.072,0x04,RX
2023-08-29 10:14:03.555,0x04,TX,ACK
2023-08-29 10:14:05.023,0x16,RX
2023-08-29 10:14:06.446,0x16,TX,ACK
2023-08-29 10:14:10.041,0x1E,RX
2023-08-29 10:14:11.075,0x1E,TX,ACK
2023-08-29 10:14:30.026,0x01,RX
2023-08-29 10:14:32.560,0x04,RX
2023-08-29 10:14:34.776,0x04,TX,ACK
2023-08-29 10:14:35.016,0x16,RX
2023-08-29 10:14:35.826,0x16,TX,ACK
2023-08-29 10:14:40.020,0x1E,RX
2023-08-29 10:14:41.175,0x1E,TX,ACK
2023-08-29 10:15:00.029,0x01,RX
2023-08-29 10:15:01.945,0x04,RX
2023-08-29 10:15:04.027,0x04,TX,ACK
2023-08-29 10:15:05.031,0x16,RX
2023-08-29 10:15:05.823,0x16,TX,ACK
2023-08-29 10:15:10.037,0x1E,RX
2023-08-29 10:15:11.057,0x1E,TX,ACK
2023-08-29 10:15:30.018,0x01,RX
2023-08-29 10:15:31.965,0x04,RX
2023-08-29 10:15:33.628,0x04,TX,ACK
2023-08-29 10:15:35.019,0x16,RX
2023-08-29 10:15:36.174,0x16,TX,ACK
2023-08-29 10:15:40.027,0x1E,RX
2023-08-29 10:15:41.194,0x1E,TX,ACK
2023-08-29 10:16:00.028,0x01,RX
2023-08-29 10:16:02.248,0x04,RX
2023-08-29 10:16:03.730,0x04,TX,ACK
2023-08-29 10:16:05.018,0x16,RX
2023-08-29 10:16:06.067,0x16,TX,ACK
2023-08-29 10:16:10.049,0x1E,RX
2023-08-29 10:16:11.173,0x1E,TX,ACK
2023-08-29 10:16:30.121,0x01,RX
2023-08-29 10:16:30.292,0x04,RX
2023-08-29 10:16:30.404,0x04,TX,ACK
2023-08-29 10:16:35.072,0x16,RX
2023-08-29 10:16:35.862,0x16,TX,ACK
2023-08-29 10:16:40.030,0x1E,RX
2023-08-29 10:16:41.244,0x1E,TX,ACK
2023-08-29 10:17:00.022,0x01,RX
2023-08-29 10:17:02.493,0x04,RX
2023-08-29 10:17:04.667,0x04,TX,ACK
2023-08-29 10:17:05.026,0x16,RX
2023-08-29 10:17:06.166,0x16,TX,ACK
2023-08-29 10:17:10.029,0x1E,RX
2023-08-29 10:17:11.334,0x1E,TX,ACK
2023-08-29 10:17:30.016,0x01,RX
2023-08-29 10:17:30.227,0x04,RX
