TIME,OPCODE,ACK/NACK,REASON
2023-08-23 19:33:29.291,0xFF,TX,ACK
2023-08-23 19:33:31.347,0x04,TX,ACK
2023-08-23 19:33:36.092,0x16,TX,ACK
2023-08-23 19:33:36.722,0x19,TX
