TIME,OPCODE,ACK/NACK,REASON
2023-08-23 19:49:59.244,0xFF,TX,ACK
2023-08-23 19:50:01.885,0x04,TX,ACK
2023-08-23 19:50:06.003,0x16,TX,ACK
