TIME,OPCODE,ACK/NACK,REASON
2023-08-07 15:36:20.949,0x01,RX
2023-08-07 15:36:30.961,0x01,RX
2023-08-07 15:36:40.973,0x01,RX
2023-08-07 15:36:50.979,0x01,RX
2023-08-07 15:37:00.988,0x01,RX
2023-08-07 15:37:10.998,0x01,RX
2023-08-07 15:37:21.004,0x01,RX
2023-08-07 15:37:31.015,0x01,RX
2023-08-07 15:37:41.030,0x01,RX
2023-08-07 15:37:51.040,0x01,RX
2023-08-07 15:38:01.054,0x01,RX
2023-08-07 15:38:11.064,0x01,RX
2023-08-07 15:38:21.069,0x01,RX
2023-08-07 15:38:31.084,0x01,RX
2023-08-07 15:38:41.096,0x01,RX
2023-08-07 15:38:51.107,0x01,RX
2023-08-07 15:39:01.116,0x01,RX
2023-08-07 15:39:11.123,0x01,RX
2023-08-07 15:39:21.126,0x01,RX
2023-08-07 15:39:31.129,0x01,RX
2023-08-07 15:39:41.131,0x01,RX
2023-08-07 15:39:51.136,0x01,RX
2023-08-07 15:40:01.140,0x01,RX
2023-08-07 15:40:11.149,0x01,RX
2023-08-07 15:40:21.163,0x01,RX
2023-08-07 15:40:31.171,0x01,RX
2023-08-07 15:40:41.183,0x01,RX
2023-08-07 15:40:51.185,0x01,RX
2023-08-07 15:41:01.188,0x01,RX
2023-08-07 15:41:11.192,0x01,RX
2023-08-07 15:41:21.198,0x01,RX
2023-08-07 15:41:31.208,0x01,RX
2023-08-07 15:41:41.210,0x01,RX
2023-08-07 15:41:51.224,0x01,RX
2023-08-07 15:42:01.232,0x01,RX
2023-08-07 15:42:11.247,0x01,RX
2023-08-07 15:42:21.253,0x01,RX
2023-08-07 15:42:31.264,0x01,RX
2023-08-07 15:42:41.272,0x01,RX
2023-08-07 15:42:51.285,0x01,RX
2023-08-07 15:43:01.288,0x01,RX
2023-08-07 15:43:11.302,0x01,RX
2023-08-07 15:43:21.317,0x01,RX
2023-08-07 15:43:31.320,0x01,RX
2023-08-07 15:43:41.332,0x01,RX
2023-08-07 15:43:51.340,0x01,RX
2023-08-07 15:44:01.353,0x01,RX
2023-08-07 15:44:11.367,0x01,RX
2023-08-07 15:44:21.374,0x01,RX
2023-08-07 15:44:31.383,0x01,RX
2023-08-07 15:44:41.397,0x01,RX
2023-08-07 15:44:51.412,0x01,RX
2023-08-07 15:45:01.413,0x01,RX
2023-08-07 15:45:11.420,0x01,RX
2023-08-07 15:45:21.428,0x01,RX
2023-08-07 15:45:31.440,0x01,RX
2023-08-07 15:45:41.447,0x01,RX
2023-08-07 15:45:51.454,0x01,RX
2023-08-07 15:46:01.467,0x01,RX
2023-08-07 15:46:11.471,0x01,RX
