TIME,OPCODE,ACK/NACK,REASON
2023-08-01 17:40:44.669,0xFF,RX
2023-08-01 17:40:47.238,0xFF,TX,ACK
2023-08-01 17:40:48.455,0x01,RX
2023-08-01 17:40:53.949,0x0E,RX
2023-08-01 17:41:02.587,0x0E,TX,NACK,Data Length Error
