TIME,OPCODE,ACK/NACK,REASON
2023-05-31 11:35:15.534,0x05,TX,ACK
2023-05-31 11:35:15.543,0xFE,RX,ACK
2023-05-31 11:35:15.548,0xFE,TX,NACK,Out of Index Error
2023-05-31 11:35:15.552,0xFE,RX,ACK
2023-05-31 11:35:23.948,0x05,RX
