TIME,OPCODE,ACK/NACK,REASON
2023-08-17 17:09:00.671,0x19,TX
2023-08-17 17:09:01.687,0x17,RX
2023-08-17 17:09:01.708,0x19,TX
2023-08-17 17:09:01.712,0x17,TX,NACK,Not Ready Error
