TIME,OPCODE,ACK/NACK,REASON
2023-08-16 18:29:59.017,0xFF,RX
2023-08-16 18:29:59.022,0xFF,TX,ACK
2023-08-16 18:29:59.898,0x19,TX
2023-08-16 18:30:00.006,0x01,RX
2023-08-16 18:30:00.009,0x04,RX
2023-08-16 18:30:00.903,0x17,RX
2023-08-16 18:30:00.918,0x19,TX
2023-08-16 18:30:00.933,0x17,TX,NACK,Not Ready Error
2023-08-16 18:30:01.920,0x17,RX
2023-08-16 18:30:01.955,0x17,TX,NACK,Not Ready Error
2023-08-16 18:30:05.009,0x16,RX
2023-08-16 18:30:10.000,0x1E,RX
2023-08-16 18:30:10.913,0x19,TX
2023-08-16 18:30:11.916,0x17,RX
2023-08-16 18:30:11.922,0x17,TX,NACK,Not Ready Error
2023-08-16 18:30:30.002,0x01,RX
2023-08-16 18:30:30.005,0x04,RX
2023-08-16 18:30:35.006,0x16,RX
2023-08-16 18:30:40.013,0x1E,RX
2023-08-16 18:31:00.015,0x01,RX
2023-08-16 18:31:00.019,0x04,RX
2023-08-16 18:31:00.887,0x19,TX
2023-08-16 18:31:01.888,0x17,RX
2023-08-16 18:31:01.896,0x17,TX,NACK,Not Ready Error
2023-08-16 18:31:05.007,0x16,RX
2023-08-16 18:31:10.011,0x1E,RX
2023-08-16 18:31:30.011,0x01,RX
2023-08-16 18:31:30.027,0x04,RX
2023-08-16 18:31:35.001,0x16,RX
2023-08-16 18:31:40.013,0x1E,RX
2023-08-16 18:32:00.005,0x01,RX
2023-08-16 18:32:00.008,0x04,RX
2023-08-16 18:32:00.923,0x19,TX
2023-08-16 18:32:01.925,0x17,RX
2023-08-16 18:32:01.955,0x17,TX,NACK,Not Ready Error
2023-08-16 18:32:05.004,0x16,RX
2023-08-16 18:32:10.013,0x1E,RX
2023-08-16 18:32:30.006,0x01,RX
2023-08-16 18:32:30.009,0x04,RX
2023-08-16 18:32:35.001,0x16,RX
2023-08-16 18:32:40.002,0x1E,RX
2023-08-16 18:33:00.009,0x01,RX
2023-08-16 18:33:00.024,0x04,RX
2023-08-16 18:33:01.901,0x19,TX
2023-08-16 18:33:02.914,0x17,RX
2023-08-16 18:33:02.945,0x17,TX,NACK,Not Ready Error
2023-08-16 18:33:05.016,0x16,RX
2023-08-16 18:33:10.013,0x1E,RX
2023-08-16 18:33:30.002,0x01,RX
2023-08-16 18:33:30.005,0x04,RX
2023-08-16 18:33:30.919,0x19,TX
2023-08-16 18:33:31.924,0x17,RX
2023-08-16 18:33:31.929,0x17,TX,NACK,Not Ready Error
2023-08-16 18:33:35.012,0x16,RX
2023-08-16 18:33:40.005,0x1E,RX
2023-08-16 18:34:00.011,0x01,RX
2023-08-16 18:34:00.015,0x04,RX
2023-08-16 18:34:00.918,0x19,TX
2023-08-16 18:34:01.920,0x17,RX
2023-08-16 18:34:01.929,0x17,TX,NACK,Not Ready Error
2023-08-16 18:34:05.009,0x16,RX
2023-08-16 18:34:10.011,0x1E,RX
2023-08-16 18:34:30.004,0x01,RX
2023-08-16 18:34:30.007,0x04,RX
2023-08-16 18:34:35.000,0x16,RX
2023-08-16 18:34:40.008,0x1E,RX
2023-08-16 18:35:00.006,0x01,RX
2023-08-16 18:35:00.010,0x04,RX
2023-08-16 18:35:00.918,0x19,TX
2023-08-16 18:35:01.925,0x17,RX
2023-08-16 18:35:01.955,0x17,TX,NACK,Not Ready Error
2023-08-16 18:35:05.002,0x16,RX
2023-08-16 18:35:10.002,0x1E,RX
2023-08-16 18:35:10.882,0x19,TX
2023-08-16 18:35:11.886,0x17,RX
2023-08-16 18:35:11.893,0x17,TX,NACK,Not Ready Error
2023-08-16 18:35:30.015,0x01,RX
2023-08-16 18:35:30.019,0x04,RX
2023-08-16 18:35:35.009,0x16,RX
2023-08-16 18:35:40.007,0x1E,RX
2023-08-16 18:36:00.014,0x01,RX
2023-08-16 18:36:00.017,0x04,RX
2023-08-16 18:36:00.897,0x19,TX
2023-08-16 18:36:01.898,0x17,RX
2023-08-16 18:36:01.916,0x17,TX,NACK,Not Ready Error
2023-08-16 18:36:05.009,0x16,RX
2023-08-16 18:36:10.007,0x1E,RX
2023-08-16 18:36:30.005,0x01,RX
2023-08-16 18:36:30.008,0x04,RX
2023-08-16 18:36:35.014,0x16,RX
2023-08-16 18:36:40.004,0x1E,RX
2023-08-16 18:36:40.899,0x19,TX
2023-08-16 18:36:41.901,0x17,RX
2023-08-16 18:36:41.907,0x17,TX,NACK,Not Ready Error
2023-08-16 18:36:50.879,0x19,TX
2023-08-16 18:36:51.890,0x17,RX
2023-08-16 18:36:51.898,0x17,TX,NACK,Not Ready Error
2023-08-16 18:37:00.002,0x01,RX
2023-08-16 18:37:00.005,0x04,RX
2023-08-16 18:37:01.933,0x19,TX
2023-08-16 18:37:02.939,0x17,RX
2023-08-16 18:37:02.945,0x17,TX,NACK,Not Ready Error
2023-08-16 18:37:05.010,0x16,RX
2023-08-16 18:37:10.012,0x1E,RX
2023-08-16 18:37:30.009,0x01,RX
2023-08-16 18:37:30.012,0x04,RX
2023-08-16 18:37:35.006,0x16,RX
2023-08-16 18:37:40.011,0x1E,RX
2023-08-16 18:37:42.938,0x19,TX
2023-08-16 18:37:43.942,0x17,RX
2023-08-16 18:37:43.973,0x17,TX,NACK,Not Ready Error
2023-08-16 18:37:50.898,0x19,TX
2023-08-16 18:37:51.908,0x17,RX
2023-08-16 18:37:51.923,0x17,TX,NACK,Not Ready Error
2023-08-16 18:38:00.008,0x01,RX
2023-08-16 18:38:00.012,0x04,RX
2023-08-16 18:38:00.923,0x19,TX
2023-08-16 18:38:01.924,0x17,RX
2023-08-16 18:38:01.930,0x17,TX,NACK,Not Ready Error
2023-08-16 18:38:05.010,0x16,RX
2023-08-16 18:38:10.008,0x1E,RX
2023-08-16 18:38:30.015,0x01,RX
2023-08-16 18:38:30.019,0x04,RX
2023-08-16 18:38:35.011,0x16,RX
2023-08-16 18:38:40.017,0x1E,RX
2023-08-16 18:39:00.010,0x01,RX
2023-08-16 18:39:00.014,0x04,RX
2023-08-16 18:39:01.927,0x19,TX
2023-08-16 18:39:02.929,0x17,RX
2023-08-16 18:39:02.935,0x17,TX,NACK,Not Ready Error
2023-08-16 18:39:05.007,0x16,RX
