TIME,OPCODE,ACK/NACK,REASON
2023-08-23 19:44:59.290,0xFF,TX,ACK
2023-08-23 19:45:01.183,0x04,TX,ACK
2023-08-23 19:45:06.469,0x16,TX,ACK
2023-08-23 19:45:06.723,0x19,TX
