TIME,OPCODE,ACK/NACK,REASON
2023-08-04 17:45:00.754,0xFE,RX,ACK
2023-08-04 17:45:00.758,0xFE,TX,NACK,Out of Index Error
2023-08-04 17:45:00.760,0xFE,RX,ACK
