TIME,OPCODE,ACK/NACK,REASON
2023-07-04 17:08:59.003,0xFF,RX
2023-07-04 17:08:59.011,0xFF,TX,ACK
2023-07-04 17:08:59.625,0x19,TX
2023-07-04 17:09:00.001,0x01,RX
2023-07-04 17:09:00.010,0x04,RX
2023-07-04 17:09:00.020,0x04,TX,ACK
2023-07-04 17:09:00.627,0x17,RX
2023-07-04 17:09:00.641,0x19,TX
2023-07-04 17:09:01.124,0x17,TX,NACK,Not Ready Error
2023-07-04 17:09:01.644,0x17,RX
2023-07-04 17:09:02.070,0x17,TX,NACK,Not Ready Error
2023-07-04 17:09:05.002,0x16,RX
2023-07-04 17:09:05.012,0x16,TX,ACK
2023-07-04 17:09:10.003,0x1E,RX
2023-07-04 17:09:10.019,0x1E,TX,ACK
2023-07-04 17:09:30.002,0x01,RX
2023-07-04 17:09:30.008,0x04,RX
2023-07-04 17:09:30.017,0x04,TX,ACK
2023-07-04 17:09:35.001,0x16,RX
2023-07-04 17:09:35.018,0x16,TX,ACK
2023-07-04 17:09:40.003,0x1E,RX
2023-07-04 17:09:40.010,0x1E,TX,ACK
2023-07-04 17:10:00.003,0x01,RX
2023-07-04 17:10:00.009,0x04,RX
2023-07-04 17:10:00.029,0x04,TX,ACK
2023-07-04 17:10:05.001,0x16,RX
2023-07-04 17:10:05.009,0x16,TX,NACK,Not Ready Error
2023-07-04 17:10:10.002,0x1E,RX
2023-07-04 17:10:10.017,0x1E,TX,ACK
2023-07-04 17:10:30.002,0x01,RX
2023-07-04 17:10:30.007,0x04,RX
2023-07-04 17:10:30.015,0x04,TX,ACK
2023-07-04 17:10:35.001,0x16,RX
2023-07-04 17:10:35.008,0x16,TX,NACK,Not Ready Error
2023-07-04 17:10:40.002,0x1E,RX
2023-07-04 17:10:40.019,0x1E,TX,ACK
2023-07-04 17:11:00.002,0x01,RX
2023-07-04 17:11:00.008,0x04,RX
2023-07-04 17:11:00.017,0x04,TX,ACK
2023-07-04 17:11:05.001,0x16,RX
2023-07-04 17:11:05.028,0x16,TX,NACK,Not Ready Error
2023-07-04 17:11:10.002,0x1E,RX
2023-07-04 17:11:10.027,0x1E,TX,ACK
2023-07-04 17:11:30.001,0x01,RX
