TIME,OPCODE,ACK/NACK,REASON
2023-08-23 19:48:29.319,0xFF,TX,ACK
2023-08-23 19:48:31.691,0x04,TX,ACK
2023-08-23 19:48:36.005,0x16,TX,ACK
2023-08-23 19:48:36.199,0x19,TX
