TIME,OPCODE,ACK/NACK,REASON
2023-08-23 17:00:59.132,0xFF,TX,ACK
2023-08-23 17:01:29.305,0xFF,TX,ACK
2023-08-23 17:01:59.306,0xFF,TX,ACK
