TIME,OPCODE,ACK/NACK,REASON
2023-08-23 18:01:37.079,0xFF,TX,ACK
2023-08-23 18:02:07.587,0xFF,TX,ACK
2023-08-23 18:02:13.653,0xFF,TX,ACK
