TIME,OPCODE,ACK/NACK,REASON
2023-08-01 17:08:51.658,0xFF,RX
2023-08-01 17:08:51.662,0xFF,TX,ACK
2023-08-01 17:08:52.250,0x01,RX
2023-08-01 17:08:53.332,0x0E,RX
2023-08-01 17:08:53.347,0x0E,TX,NACK,Out of Index Error
2023-08-01 17:13:47.230,0xFF,RX
2023-08-01 17:13:47.234,0xFF,TX,ACK
2023-08-01 17:13:48.009,0x01,RX
2023-08-01 17:13:49.194,0x0E,RX
2023-08-01 17:13:53.137,0x0E,TX,NACK,Data Length Error
2023-08-01 17:14:20.435,0xFF,RX
2023-08-01 17:14:20.439,0xFF,TX,ACK
2023-08-01 17:14:21.227,0x01,RX
2023-08-01 17:14:23.336,0x0E,RX
2023-08-01 17:14:23.357,0x00,TX,NACK,Out of Index Error
2023-08-01 17:14:50.562,0x0E,RX
2023-08-01 17:14:50.566,0x00,TX,NACK,Out of Index Error
2023-08-01 17:15:11.931,0x0E,RX
2023-08-01 17:15:11.935,0x00,TX,NACK,Out of Index Error
2023-08-01 17:15:24.103,0x0E,RX
2023-08-01 17:15:24.106,0x00,TX,NACK,Out of Index Error
